id товара из сайта,наименование,ссылка на товар,регулярная цена,промо цена,бренд
166813,"Карамель Рот Фронт Москвичка, 250г",https://online.metro-cc.ru/products/art_406453,169,94.9,РОТ ФРОНТ
3043475,"Чипсы Delicados Nachos кукурузные Барбекю, 500г",https://online.metro-cc.ru/products/500g-chipsy-delicados-barbekyu,229,179,DELICADOS
184184,"Ударница Мармелад с натуральным соком Дольки апельсиновые, лимонные, грейпфрутовые Мармеландия 330г",https://online.metro-cc.ru/products/udarnica-s-naturalnym-sokom-dolki-apelsinovye-limonnye-grejpfrutovye-330g,234,,МАРМЕЛАНДИЯ
143448,"Пряник Ясная поляна Тульский с начинкой вареная сгущенка, 140г",https://online.metro-cc.ru/products/tulskij-varenaya-sguschenka-140-g-468964,51.9,37.9,ЯСНАЯ ПОЛЯНА
231745,"Чипсы нори Midori в оливковом масле, 5г",https://online.metro-cc.ru/products/midori-iz-morskoj-kapusty-v-olivkovom-masle-nori-5g,68.9,,MIDORI
557326923,"Трубочки Яшкино вафельные ореховые, 190г",https://online.metro-cc.ru/products/190g-vafelnye-trubochki-yashkino-orehovye,79.9,,ЯШКИНО
478675,"Печенье Milka с шоколадной крошкой, 168г",https://online.metro-cc.ru/products/art_616731,239,,MILKA
408986,"Мармелад Ударница Апельтини в шоколаде апельсиновые палочки, 160г",https://online.metro-cc.ru/products/udarnica-marmelad-v-shokolade-apelsinovye-palochki-apeltini-160g,183,,УДАРНИЦА
112103,"Батончик шоколадный Nuts DUO с фундуком, 66г",https://online.metro-cc.ru/products/s-orehami-nuts-megabajt-66-g,58.9,54.9,NUTS
189871,"Батончик Snickers шоколадный, 51г",https://online.metro-cc.ru/products/snickers-c-arahisom-505g,49.99,,SNICKERS
116168,"Конфеты Рот Фронт Коровка молочные вафельные, 250г",https://online.metro-cc.ru/products/rotfront-vafelnye-korovka-250g,199,130,РОТ ФРОНТ
132339,Ударница Пастила клюквенная Шармэль 221г,https://online.metro-cc.ru/products/udarnica-pastila-klyukvennaya-sharmel-221g,143,,ШАРМЭЛЬ
557326928,"Трубочки Яшкино вафельные вкус сгущенного молока, 190г",https://online.metro-cc.ru/products/190g-vafelnye-trubochki-yashkino-vkus-sguschyonnogo-moloka,79.9,,ЯШКИНО
139796,"Конфеты M&M's Драже с арахисом, 360г",https://online.metro-cc.ru/products/m-m-039s-drazhe-s-arahisom-360g,389,,M&M'S
214673,"Конфеты Рот Фронт Коровка со вкусом топленого молока, 250г",https://online.metro-cc.ru/products/250g-korovka-topmol,276,169,РОТ ФРОНТ
604457,"Драже Skittles 2в1, 70г",https://online.metro-cc.ru/products/70g-drazhe-skittles-2-b-1,80.9,59.9,SKITTLES
407083,"METRO Chef Тарталетки песочные для салата 27шт, 560г",https://online.metro-cc.ru/products/tartaletki-pesochnye-dlya-salata-metro-chef-560-g-27-sht,276,,METRO CHEF
601503392,"Набор новогодний Weiss Lebkuchen Eisenbahn Пряничный поезд, 1.035кг",https://online.metro-cc.ru/products/1035g-pryanichnyy-poezd-lambertz,1279,,WEISS
541402,"Шоколад Бабаевский горький, 90г",https://online.metro-cc.ru/products/shokolad-babaevskij-gorkij,97.9,69.9,БАБАЕВСКИЙ
528221,"Шоколад Merci молочный с ореховым кремом, 112г",https://online.metro-cc.ru/products/merci-molochnyj-s-orehovym-kremom-112g,216,159,MERCI
200250,"Зефир Шармэль Ударница яблочный, 255г",https://online.metro-cc.ru/products/art_425083,183,,ШАРМЭЛЬ
454825891,"Чипсы Lay's Зеленый лук, 70г",https://online.metro-cc.ru/products/70g-chipsy-lays-molodoy-zelenyy-luk,79.9,,LAY'S
195078,"Конфеты Raffaello Тортик, 200г",https://online.metro-cc.ru/products/raffaello-s-celnym-mindalnym-orehom-v-kokosovoj-obsypke-200g,669,549,RAFFAELLO
469939,"Печенье Belvita Утреннее со злаками, 225г",https://online.metro-cc.ru/products/belvita-utrennee-zlaki-225g,149,115,BELVITA
235079,"Тарталетки Лидер слоеные 32шт, 130г",https://online.metro-cc.ru/products/tartaletki-sloenye-32sht,179,,ЛИДЕР
178794,"Конфеты Акконд Птица Дивная, 300г",https://online.metro-cc.ru/products/akkond-ptica-divnaya-300g-433261,251,,АККОНД
504083,"Драже M&M's с соленым арахисом, 45г x 32 шт",https://online.metro-cc.ru/products/drazhe-m-m-039s-s-solenym-arahisom-45g-634272,1724.8,,M&M'S
218489,"Драже M&M's с арахисом и молочным шоколадом, 45г x 32 шт",https://online.metro-cc.ru/products/drazhe-m-m-039s-s-arahisom-32h45g,1724.8,,M&M'S
161353,"Конфеты Красный Октябрь Ромашки шоколадные, 250г",https://online.metro-cc.ru/products/romashki-krasnyj-oktyabr-250g,201,,КРАСНЫЙ ОКТЯБРЬ
385581,"Шоколад Milka молочный с карамельной начинкой, 90г",https://online.metro-cc.ru/products/molochnyj-milka-s-karamelnoj-nachinkoj-90g-541656,109,88.9,MILKA
516251,"Чипсы Lay's Из печи Лисички в сметане, 85г",https://online.metro-cc.ru/products/lay-039s-iz-pechi-lisichki-v-smetane-85g,109,,LAY'S
517644,"Печенье Oreo Двойная начинка, 170г",https://online.metro-cc.ru/products/oreo-dvojnaya-nachinka-170g,177,,OREO
550107,"Пряник Ясная поляна Тульский с яблоком и корицей, 140г",https://online.metro-cc.ru/products/tulskij-yabloko-korica-140-g,51.9,37.9,ЯСНАЯ ПОЛЯНА
380338,"Печенье Юбилейное Традиционное витаминизированное, 134г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-134g-542683,50.9,,ЮБИЛЕЙНОЕ
223182,"Печенье Полет овсяное, 300г",https://online.metro-cc.ru/products/polet-ovsyanoe-300g,145,,ПОЛЕТ
133917,"Чипсы Delicados Nachos кукурузные с сыром, 150г",https://online.metro-cc.ru/products/delicados-nachos-kukuruznye-s-syrom-150g,119,82.9,DELICADOS
538375,"Шоколад Ritter Sport Темный 74% какао с насыщенным вкусом из Перу, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-74-kakao-100g,159,,RITTER SPORT
378967,"Печенье Юбилейное Молочное, 112г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-molochnoe-112g,41.5,32.9,ЮБИЛЕЙНОЕ
393595,"Конфеты Акконд Отломи, 360г",https://online.metro-cc.ru/products/akkond-otlomi-360g,329,,АККОНД
636879,"Печенье Яшкино Апельсин сдобное, 137г",https://online.metro-cc.ru/products/yashkino-apelsin-137-g,61.99,,ЯШКИНО
108321,Ударница Зефир со вкусом крем-брюле Шармэль 255г,https://online.metro-cc.ru/products/udarnica-so-vkusom-krem-bryule-sharmel-255g,183,,ШАРМЭЛЬ
151130,"Пирожное Kinder Paradiso бисквитное 23.3%, 29г",https://online.metro-cc.ru/products/pirozhnoe-biskvitnoe-kinder-paradiso-s-molochnoj-nachinkoj-vkusom-limona-29g,65.9,,KINDER
643719,"Чипсы Lay's Зеленый лук, 140г",https://online.metro-cc.ru/products/lays-zelenyj-luk-140g,138,,LAY'S
508694,"Печенье-мюсли Любятово злаковое с клюквой и изюмом, 120г",https://online.metro-cc.ru/products/myusli-lyubyatovo-zlakovoe-s-klyukvoj-izyumom-120g,114,,ЛЮБЯТОВО
622657,"Пряник Ясная поляна Тульский пряник с начинкой яблоко и облепиха, 140г",https://online.metro-cc.ru/products/140g-tulskij-tkf-yasnaya-polyana-yab-obl,51.9,37.9,ЯСНАЯ ПОЛЯНА
257408675,"Конфеты Маленькое чудо сливочное с орехом, 206г",https://online.metro-cc.ru/products/206g-konfety-malenkoe-chudo-slivochnoe-s-orehom,234,,МАЛЕНЬКОЕ ЧУДО
408613,"Конфета жевательная Fruittella Клубничная с йогуртом, 41г",https://online.metro-cc.ru/products/zhevatelnaya-fruit-tella-klubnika-jogurt-41g,50.9,,FRUITTELLA
382653,Сухарики Хрусteam Багет сырное ассорти 60г,https://online.metro-cc.ru/products/hrusteam-baget-syrnoe-assorti-60-g,63.9,46.9,ХРУСTEAM
177529330,"Мармелад Haribo жевательный золотые мишки, 175г",https://online.metro-cc.ru/products/175g-zhevatelnyy-marmelad-haribo-zolotye-mishki,263,,HARIBO
601247063,"Набор кондитерский Snickers Mixed minis Бабочка, 162г",https://online.metro-cc.ru/products/162g-konditerskiy-nabor-snickers-mixed-minis-babochka,275,,SNICKERS
31577618,"Хлебные палочки Baker House Grissini с итальянскими травами и морской солью, 80г",https://online.metro-cc.ru/products/80g-hlebnye-palochki-baker-house-ital-travymor-sol,48.49,,BAKER HOUSE
488310,"Шоколад Ritter Sport белый Цельный лесной орех и хлопья, 100г",https://online.metro-cc.ru/products/ritter-sport-belyj-celnyj-lesnoj-oreh-hlopya-100g,159,,RITTER SPORT
3716216,"Палочки соленые Saltletts классические, 75г",https://online.metro-cc.ru/products/75g-solyonye-palochki-saltletts-klassicheskie,28.99,26.9,SALTLETTS
427769,"Шоколад Ritter Sport темный Цельный лесной орех, 100г",https://online.metro-cc.ru/products/ritter-sport-temnyj-celnyj-lesnoj-oreh-100g,159,,RITTER SPORT
452651,"Мармелад Mamba Фрумеладки с сочным центром жевательный, 70г",https://online.metro-cc.ru/products/zhevatelnyj-mamba-frumeladki-s-sochnym-centrom-70-g,85.9,,MAMBA
508667,"Карамель Chupa Chups со вкусом мороженого, 12г",https://online.metro-cc.ru/products/karamel-chupa-chups-morozhenoe-12g-273362,11.5,9.9,CHUPA CHUPS
360802,"Конфеты Фруже с вишневой начинкой в темном шоколаде, 380г",https://online.metro-cc.ru/products/fruzhe-marcipan-s-vishnevoj-nachinkoj-v-temnom-shokolade-380g,319,249,ФРУЖЕ
644029,"Чипсы Lay's Ребрышки гриль, 140г",https://online.metro-cc.ru/products/lays-rebryshki-gril-140g,138,,LAY'S
655951,"Шоколад Россия Щедрая душа Maxibon cookie sandwich молочный с печеньем и мороженым, 80г",https://online.metro-cc.ru/products/80g-rossiya-schedraya-dusha-maxibon-pechenye,79.9,69.9,РОССИЯ ЩЕДРАЯ ДУША
411565,"Гренки Фишка ржаные со вкусом сметаны и лука, 500г",https://online.metro-cc.ru/products/fortuna-grenki-rzhanye-smetana-luk-500g,229,189,ФИШКА
118834,"Шоколад Toblerone молочный с медово-миндальной нугой, 100 г",https://online.metro-cc.ru/products/molochnyj-toblerone-100g-468841,319,,TOBLERONE
601246793,"Шоколад A.Korkunov молочный-цельный фундук, 90г",https://online.metro-cc.ru/products/90g-shokolad-korkunov-molochnyy-tselnyy-funduk,151,119,A.KORKUNOV
528223,"Шоколад Merci темный с марципаном, 112г",https://online.metro-cc.ru/products/temnyj-merci-s-marcipanom-112g,189,149,MERCI
94828,"METRO Chef Печенье Cantuccini, 500г",https://online.metro-cc.ru/products/kantuchini-toskana-metro-chef-500-u,829,,METRO CHEF
527814,"Печенье Ванюшкины сладости Орешки из детства, 500г",https://online.metro-cc.ru/products/vanyushkiny-sladosti-oreshki-iz-detstva-05-kg,273,,ВАНЮШКИНЫ СЛАДОСТИ
572476,"Чипсы Naturals с пармезаном, 100г",https://online.metro-cc.ru/products/kartofelnye-naturals-s-parmezanom-100g,159,99.9,NATURALS
483856,"Яйцо шоколадное Kinder Surprise из молочного шоколада, 20г",https://online.metro-cc.ru/products/yajco-kinder-syurpriz-20g,110,,KINDER SURPRISE
184209,"Конфеты Guylian Морские ракушки, 250г",https://online.metro-cc.ru/products/shokoladnye-guylian-250g,889,,GUYLIAN
537955,"Печенье Milka Sensations с начинкой и кусочками молочного шоколада, 156г",https://online.metro-cc.ru/products/milka-sensations-s-nachinkoj-kusochkami-molochnogo-shokolada-156g,247,,MILKA
516285,"aro Халва Подсолнечная, 250г",https://online.metro-cc.ru/products/halva-aro-podsolnechnaya-250g,45.9,,ARO
536444,"Конфеты Merci Шоколадный мусс ассорти, 210г",https://online.metro-cc.ru/products/assorti-shokoladnoe-storck-merci-s-nachinkoj-iz-shokoladnogo-mussa-210g,469,379,MERCI
108526,Ударница Зефир кофейный в шоколаде Шармэль 250г,https://online.metro-cc.ru/products/udarnica-kofejnyj-v-shokolade-sharmel-250g,269,229,ШАРМЭЛЬ
581393,"Пряники Полет шоколадные с апельсином ГОСТ, 250г",https://online.metro-cc.ru/products/shokolad-apelsin-polet-gost-250g,173,,ПОЛЕТ
601547366,"Набор подарочный Milka Milk and Choc white, 150г",https://online.metro-cc.ru/products/nabor-podarochnyy-milka-milk-and-choc-white-150g,239,,MILKA
454873481,"Чипсы Lay's Сыр, 70г",https://online.metro-cc.ru/products/70g-chipsy-lays-syr,79.9,,LAY'S
594141598,"Печенье Любятово шоколадное, 365г",https://online.metro-cc.ru/products/365g-pechene-lyubyatovo-shokoladnoe,136,,ЛЮБЯТОВО
154273,"Мармелад Мармеландия Фруктовый коктейль с натуральным соком, 250г",https://online.metro-cc.ru/products/udarnica-fruktovyj-koktejl-s-naturalnym-sokom-250g,173,,МАРМЕЛАНДИЯ
185713,"Шоколад Lindt Excellence темный с кусочками апельсина и миндаля, 100г",https://online.metro-cc.ru/products/lindt-excellence-temnyj-s-kusochkami-apelsina-mindalya-100g,309,,LINDT
112894,"Шоколад Kinder Chocolate, 50г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-s-molochnoj-nachinkoj-50g,74.9,,KINDER
643779,"Чипсы Lay's рифленые Лосось в сливочном соусе, 140г",https://online.metro-cc.ru/products/lays-riflenye-losos-v-slivochnom-souse-140g,138,,LAY'S
619507,"Печенье Полет овсяное с шоколадом, 250г",https://online.metro-cc.ru/products/250g-polet-ovsyanoe-s-shokoladom,133,,ПОЛЕТ
